chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber
chr10	9721963	9724416	HSP90AB7P	2.0000	2.0000	1	ENST00000450068	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	9758783	9878060	LINC02663	2.0000	2.0000	1	ENST00000647601	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10058722	10063502	LINC02670	2.0000	2.0000	1	ENST00000429539	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10174230	10174577	ELOCP3	2.0000	2.0000	1	ENST00000439303	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10257169	10257466	CUX2P1	2.0000	2.0000	1	ENST00000606426	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10326875	10337876	AL354916.1	2.0000	2.0000	1	ENST00000664907	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10365180	10366487	AL583859.1	2.0000	2.0000	1	ENST00000455871	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10369809	10462280	CELF2-DT	2.0000	2.0000	1	ENST00000670890	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10394670	10395737	AL583859.2	2.0000	2.0000	1	ENST00000623982	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10400340	10404203	AL583859.3	2.0000	2.0000	1	ENST00000655007	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10776223	10776661	AL136452.1	2.0000	2.0000	1	ENST00000448495	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10784593	10794980	SFTA1P	2.0000	2.0000	1	ENST00000652890	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11017966	11329279	CELF2	2.0000	2.0000	1	ENST00000632065	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10926014	10952212	LINC00710	2.0000	2.0000	1	ENST00000661059	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	10960148	10970816	AL136369.2	2.0000	2.0000	1	ENST00000420825	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11010164	11011119	AL136369.1	2.0000	2.0000	1	ENST00000437825	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11030334	11030868	AL162408.1	2.0000	2.0000	1	ENST00000428853	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11071541	11105498	CELF2-AS2	2.0000	2.0000	1	ENST00000661890	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11168922	11171376	AL136320.1	2.0000	2.0000	1	ENST00000417273	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11316834	11319884	CELF2-AS1	2.0000	2.0000	1	ENST00000379256	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11395808	11398792	AC026887.1	2.0000	2.0000	1	ENST00000624657	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11460510	11532275	USP6NL	2.0000	2.0000	1	ENST00000277575	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11611305	11612227	AL512631.2	2.0000	2.0000	1	ENST00000604634	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11679675	11680514	AL512631.1	2.0000	2.0000	1	ENST00000604086	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11742382	11764070	ECHDC3	2.0000	2.0000	1	ENST00000379215	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11823356	11872277	PROSER2	2.0000	2.0000	1	ENST00000277570	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11849608	11894700	PROSER2-AS1	2.0000	2.0000	1	ENST00000445498	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11920022	12035897	UPF2	2.0000	2.0000	1	ENST00000356352	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	11923181	11923288	RNU6-1095P	2.0000	2.0000	1	ENST00000516148	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12068954	12123221	DHTKD1	2.0000	2.0000	1	ENST00000263035	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12116280	12116379	RNU6-88P	2.0000	2.0000	1	ENST00000606801	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12129677	12165407	SEC61A2	2.0000	2.0000	1	ENST00000298428	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12130760	12130816	MIR548AK	2.0000	2.0000	1	ENST00000584402	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12165330	12195891	NUDT5	2.0000	2.0000	1	ENST00000491614	true	p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12196188	12250589	CDC123	2.0000	2.0000	1	ENST00000281141	true	p13-p14	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12245628	12247845	AL512770.1	2.0000	2.0000	1	ENST00000421657	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12328132	12328389	RN7SL198P	2.0000	2.0000	1	ENST00000583190	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12349482	12835545	CAMK1D	2.0000	2.0000	1	ENST00000619168	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12456483	12456631	RNU6ATAC39P	2.0000	2.0000	1	ENST00000516309	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12563151	12567351	AL731559.1	2.0000	2.0000	1	ENST00000648650	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12578753	12578823	MIR4480	2.0000	2.0000	1	ENST00000582492	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12653138	12653197	MIR4481	2.0000	2.0000	1	ENST00000637781	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12725254	12725353	MIR548Q	2.0000	2.0000	1	ENST00000408404	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12877459	12965275	AL353586.1	2.0000	2.0000	1	ENST00000649832	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12896625	13001713	CCDC3	2.0000	2.0000	1	ENST00000378825	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	12924679	12924785	RNA5SP300	2.0000	2.0000	1	ENST00000391197	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13057902	13058676	RPL5P25	2.0000	2.0000	1	ENST00000441148	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13100173	13138291	OPTN	2.0000	2.0000	1	ENST00000378748	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13104574	13104793	SNRPGP5	2.0000	2.0000	1	ENST00000456003	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13139196	13139533	AL355355.2	2.0000	2.0000	1	ENST00000442321	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13142185	13142977	AL355355.1	2.0000	2.0000	1	ENST00000442900	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13156684	13158136	BTBD7P1	2.0000	2.0000	1	ENST00000447253	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13159477	13159777	RPL36AP36	2.0000	2.0000	1	ENST00000418616	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13161579	13209736	MCM10	2.0000	2.0000	1	ENST00000484800	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13217269	13217375	RNU6-6P	2.0000	2.0000	1	ENST00000606623	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13221766	13234374	UCMA	2.0000	2.0000	1	ENST00000378681	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13277799	13300064	PHYH	2.0000	2.0000	1	ENST00000263038	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13308145	13308447	RBISP1	2.0000	2.0000	1	ENST00000429930	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13317428	13348293	SEPHS1	2.0000	2.0000	1	ENST00000327347	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13391347	13400706	AL355870.2	2.0000	2.0000	1	ENST00000658137	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13415202	13423133	AL355870.1	2.0000	2.0000	1	ENST00000448272	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13438637	13502976	BEND7	2.0000	2.0000	1	ENST00000341083	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13528516	13530262	AL590677.1	2.0000	2.0000	1	ENST00000438431	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13586965	13630859	PRPF18	2.0000	2.0000	1	ENST00000378572	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13591460	13592323	RPL6P24	2.0000	2.0000	1	ENST00000445338	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13610047	13655929	AL157392.5	2.0000	2.0000	1	ENST00000601460	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13638646	13644563	AL157392.3	2.0000	2.0000	1	ENST00000610032	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13643706	14330924	FRMD4A	2.0000	2.0000	1	ENST00000357447	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13675646	13675990	AL157392.4	2.0000	2.0000	1	ENST00000609756	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13710415	13712054	AL157392.1	2.0000	2.0000	1	ENST00000412388	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13727796	13727916	RNA5SP301	2.0000	2.0000	1	ENST00000362537	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13729383	13756200	AL157392.2	2.0000	2.0000	1	ENST00000449462	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13870797	13871175	NUTF2P5	2.0000	2.0000	1	ENST00000475013	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	13991815	14007526	AC044781.1	2.0000	2.0000	1	ENST00000446193	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14074284	14087605	AL157896.1	2.0000	2.0000	1	ENST00000451617	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14372001	14377586	AL139405.1	2.0000	2.0000	1	ENST00000648484	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14383200	14383277	MIR4293	2.0000	2.0000	1	ENST00000584305	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14436576	14436661	MIR1265	2.0000	2.0000	1	ENST00000408444	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14518560	14774897	FAM107B	2.0000	2.0000	1	ENST00000181796	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14652689	14660581	AL158168.1	2.0000	2.0000	1	ENST00000647862	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14663395	14663494	RNA5SP302	2.0000	2.0000	1	ENST00000364896	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14723171	14724055	RPSAP7	2.0000	2.0000	1	ENST00000456871	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14819245	14838037	CDNF	2.0000	2.0000	1	ENST00000465530	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14838306	14871741	HSPA14	2.0000	2.0000	1	ENST00000378372	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14877688	14878686	AC069544.1	2.0000	2.0000	1	ENST00000609399	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14878889	14902512	SUV39H2	2.0000	2.0000	1	ENST00000354919	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14904613	14954096	DCLRE1C	2.0000	2.0000	1	ENST00000378278	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14959388	14972857	MEIG1	2.0000	2.0000	1	ENST00000407572	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14986942	14987515	OR7E110P	2.0000	2.0000	1	ENST00000431186	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	14999050	15000055	OR7E26P	2.0000	2.0000	1	ENST00000502808	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15007861	15008884	OR7E115P	2.0000	2.0000	1	ENST00000382617	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15015370	15021863	DCLRE1CP1	2.0000	2.0000	1	ENST00000454630	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15043963	15073852	OLAH	2.0000	2.0000	1	ENST00000378217	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15075475	15088776	ACBD7	2.0000	2.0000	1	ENST00000356189	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15093263	15093611	GAPDHP45	2.0000	2.0000	1	ENST00000452090	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15095385	15097319	RPP38-DT	2.0000	2.0000	1	ENST00000624760	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15097180	15104254	RPP38	2.0000	2.0000	1	ENST00000616640	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15105770	15168693	NMT2	2.0000	2.0000	1	ENST00000378165	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15154802	15155320	PPIAP30	2.0000	2.0000	1	ENST00000415473	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15171036	15171278	AL590365.1	2.0000	2.0000	1	ENST00000450788	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15211643	15371289	FAM171A1	2.0000	2.0000	1	ENST00000378116	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15237492	15241767	AL607028.1	2.0000	2.0000	1	ENST00000433455	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15513954	15719922	ITGA8	2.0000	2.0000	1	ENST00000378076	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	15778174	15860507	MINDY3	2.0000	2.0000	1	ENST00000277632	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16071416	16071809	FTLP19	2.0000	2.0000	1	ENST00000433300	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16207821	16207927	RNU6-1075P	2.0000	2.0000	1	ENST00000364390	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16277486	16289462	LINC02654	2.0000	2.0000	1	ENST00000659592	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16436984	16513737	PTER	2.0000	2.0000	1	ENST00000378000	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16476003	16476164	RNU2-18P	2.0000	2.0000	1	ENST00000411224	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16513734	16521879	C1QL3	2.0000	2.0000	1	ENST00000298943	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16526083	16539737	AL353576.1	2.0000	2.0000	1	ENST00000655941	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16590611	16817383	RSU1	2.0000	2.0000	1	ENST00000377921	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16721352	16748377	AC073367.1	2.0000	2.0000	1	ENST00000421480	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16817699	16821207	AL365215.1	2.0000	2.0000	1	ENST00000655281	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	16823966	17129817	CUBN	2.0000	2.0000	1	ENST00000377833	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17137336	17137585	AC067747.1	2.0000	2.0000	1	ENST00000608026	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17137336	17201672	TRDMT1	2.0000	2.0000	1	ENST00000377799	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17214239	17226898	VIM-AS1	2.0000	2.0000	1	ENST00000437232	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17228241	17237593	VIM	2.0000	2.0000	1	ENST00000544301	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17233325	17234833	AL133415.1	2.0000	2.0000	1	ENST00000456355	true	p13	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17315421	17454595	ST8SIA6	2.0000	2.0000	1	ENST00000377602	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17386951	17410631	ST8SIA6-AS1	2.0000	2.0000	1	ENST00000377597	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17577362	17578212	PRPF38AP2	2.0000	2.0000	1	ENST00000438179	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17589032	17617374	HACD1	2.0000	2.0000	1	ENST00000361271	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17602910	17603127	AC069542.2	2.0000	2.0000	1	ENST00000624816	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17641284	17643878	STAM-AS1	2.0000	2.0000	1	ENST00000563601	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17644151	17716824	STAM	2.0000	2.0000	1	ENST00000377524	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17695709	17700232	AC069542.1	2.0000	2.0000	1	ENST00000445235	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17752201	17800868	TMEM236	2.0000	2.0000	1	ENST00000377495	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17809348	17911164	MRC1	2.0000	2.0000	1	ENST00000569591	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17845107	17845193	MIR511	2.0000	2.0000	1	ENST00000385203	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17862887	17865471	AC069023.1	2.0000	2.0000	1	ENST00000442231	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	17951918	18043285	SLC39A12	2.0000	2.0000	1	ENST00000377369	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18001786	18010562	SLC39A12-AS1	2.0000	2.0000	1	ENST00000439319	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18140677	18543557	CACNB2	2.0000	2.0000	1	ENST00000324631	true	p12.31-p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18253375	18261504	AL390783.1	2.0000	2.0000	1	ENST00000659113	true	p12.33	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18513115	18545651	AL450384.2	2.0000	2.0000	1	ENST00000425669	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18531849	18533336	AL450384.1	2.0000	2.0000	1	ENST00000433526	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18545561	18651587	NSUN6	2.0000	2.0000	1	ENST00000377304	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18659431	18681639	ARL5B	2.0000	2.0000	1	ENST00000377275	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18710269	18748342	AL512641.1	2.0000	2.0000	1	ENST00000654305	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18735745	18738631	AIFM1P1	2.0000	2.0000	1	ENST00000413342	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	18940501	18940953	AL357520.1	2.0000	2.0000	1	ENST00000441557	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19048801	19734478	MALRD1	2.0000	2.0000	1	ENST00000454679	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19051455	19052170	UBE2V2P1	2.0000	2.0000	1	ENST00000434717	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19290223	19291480	AL590378.1	2.0000	2.0000	1	ENST00000426818	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19489101	19489400	HMGN1P20	2.0000	2.0000	1	ENST00000411849	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19491072	19491299	AL354695.1	2.0000	2.0000	1	ENST00000427935	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19633683	19633812	RNA5SP303	2.0000	2.0000	1	ENST00000516192	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19721600	19727505	AL157895.1	2.0000	2.0000	1	ENST00000657622	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19747172	19747435	MTND1P37	2.0000	2.0000	1	ENST00000636562	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19747823	19748621	MTND2P16	2.0000	2.0000	1	ENST00000419987	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19792998	19793101	RNU6-1212P	2.0000	2.0000	1	ENST00000517023	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19812372	19816278	AL353147.1	2.0000	2.0000	1	ENST00000647925	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	19816432	20289856	PLXDC2	2.0000	2.0000	1	ENST00000377252	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20070805	20091784	AC069549.1	2.0000	2.0000	1	ENST00000451584	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20095206	20099664	AC069549.2	2.0000	2.0000	1	ENST00000667650	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20350049	20351100	AMD1P1	2.0000	2.0000	1	ENST00000457220	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20547171	20547422	AL590032.1	2.0000	2.0000	1	ENST00000604920	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20551970	20552046	MIR4675	2.0000	2.0000	1	ENST00000577898	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20779973	20897602	NEBL	2.0000	2.0000	1	ENST00000377122	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20804293	20804577	MTND1P21	2.0000	2.0000	1	ENST00000412991	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	20841375	20841560	AL157398.1	2.0000	2.0000	1	ENST00000452981	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21028999	21030792	EIF4BP2	2.0000	2.0000	1	ENST00000416702	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21110682	21113388	NPM1P30	2.0000	2.0000	1	ENST00000425092	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21125764	21146559	C10orf113	2.0000	2.0000	1	ENST00000534331	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21174014	21175048	NEBL-AS1	2.0000	2.0000	1	ENST00000439097	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21217891	21218279	AL731547.1	2.0000	2.0000	1	ENST00000457930	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21247752	21248095	LUZP4P1	2.0000	2.0000	1	ENST00000415420	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21321961	21322067	RNU6-15P	2.0000	2.0000	1	ENST00000384534	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21340233	21372950	LINC02643	2.0000	2.0000	1	ENST00000433460	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
chr10	21394033	21394592	RNMTL1P1	2.0000	2.0000	1	ENST00000454103	true	p12.31	1	1	40640101	TELOMERE	CENTROMERE	UNKNOWN	0.0000
